SpO2	VT	Fb	VI	Systolic	Diastolic	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Barometric Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
%	L	BPM	L/min	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	s
91.59375	-1.62172401	15.58441544	27.83229828	147.7080231	57.46668243	-2.065640211	-0.987651587	0.47813341	67.83562469	42.14585495	79.61334991	63.57486725	32.97108841	64.23101044	729.4879761	5020.90301
91.3125	-1.62172401	15.58441544	27.83229828	155.0281372	53.40305328	-2.067323446	-0.980360985	0.474217504	66.34114075	43.02903748	77.35231781	63.57486725	32.97108841	60.13137817	729.4879761	5021.74801
92.53125	-1.525403023	15.93625546	26.77025414	155.5630188	47.484375	-2.003346443	-0.93450129	0.466470152	75.54981232	33.54561615	72.030159	60.48326874	29.64362335	68.19328308	729.4879761	5022.67801
92.5625	-1.525403023	15.93625546	26.77025414	149.2750854	46.67765045	-2.004752874	-0.924970508	0.461388797	78.12120056	32.71692657	68.39483643	59.37133408	27.83302498	69.60958099	729.4879761	5023.67801
92.625	-1.525403023	15.93625546	26.77025414	139.9600067	46.43515778	-2.005783319	-0.916137934	0.456748217	67.74771118	40.67010498	65.82739258	57.03749847	33.19968033	67.54789734	729.4879761	5024.56801
92.40625	-1.525403023	15.93625546	26.77025414	137.8023529	41.38867188	-2.006544352	-0.907446086	0.452243239	65.68180847	42.52728271	63.06214905	57.03749847	26.98879051	65.3112793	729.4879761	5025.41801
92.53125	-1.52600646	14.49275398	24.35504341	132.9236145	36.21484375	-1.828905106	-0.817065239	0.446751028	67.00047302	40.22964478	58.79925156	55.47724152	27.2610836	69.15601349	729.4879761	5026.31301
92.5	-1.52600646	14.49275398	24.35504341	125.9571838	36.48604965	-1.828657866	-0.808349252	0.442045093	80.45083618	29.33858109	55.62554169	53.42282867	30.84868431	73.53935242	729.4879761	5027.23301
92.375	-1.52600646	14.49275398	24.35504341	117.6875305	36.64853287	-1.814422846	-0.800202906	0.44102338	75.0223465	37.41890335	53.55814362	57.36944199	29.62404633	73.11242676	729.4879761	5028.09801
92.375	-1.52600646	14.49275398	24.35504341	116.0350266	38.375	-1.813322544	-0.792497277	0.437041551	66.58289337	41.90973663	55.42973709	60.92573166	31.31229973	76.73415375	729.4879761	5028.92301
92.65625	-1.52600646	14.49275398	24.35504341	117.9808884	42.43684769	-1.811950445	-0.784962416	0.433214068	65.11038971	42.86557388	60.47816467	65.84252167	33.05285263	79.57939911	729.4879761	5029.72801
92.34375	-1.88755846	13.54401779	28.15331459	120.4825745	46.02292633	-2.119487286	-0.899048626	0.424182117	72.45094299	34.0564537	65.31645966	64.37835693	34.22851563	80.47541809	729.4879761	5030.50801
92.4375	-1.88755846	13.54401779	28.15331459	123.9972305	49.06481552	-2.117255688	-0.891463578	0.421046734	85.46176147	27.05002975	68.35541534	64.23636627	32.77739716	81.28919983	729.4879761	5031.25801
92.625	-1.88755846	13.54401779	28.15331459	130.6095734	52.59836578	-2.114251614	-0.884344459	0.41827777	68.86857605	39.3441925	71.49098206	66.01647949	34.64604187	80.55682373	729.4879761	5032.00801
92.4375	-1.88755846	13.54401779	28.15331459	142.4163513	56.58911896	-2.111243248	-0.877732575	0.41574204	67.63782501	41.09466553	77.54349518	66.88441467	34.10686874	73.25754547	729.4879761	5032.75301
92.375	-1.88755846	13.54401779	28.15331459	156.6772308	55.99326324	-2.107882977	-0.871568084	0.413480312	65.96752167	42.04822922	80.23456573	60.64716721	30.70231056	58.32318878	729.4879761	5033.49301
92.5625	-1.88755846	13.54401779	28.15331459	165.0769196	48.62109375	-2.111595631	-0.865087569	0.4096843	65.04444885	42.84513474	74.02317047	60.64716721	30.70231056	64.64643097	729.4879761	5034.31301
92.46875	-1.752866983	12.51303482	24.15423203	167.3775177	47.99843597	-1.820755005	-0.735794783	0.4041152	82.45081329	26.15322495	70.85193634	59.76504517	29.23994255	69.35993195	729.4879761	5035.33801
92.53125	-1.752866983	12.51303482	24.15423203	157.7371368	55.99843597	-1.815794706	-0.730549574	0.402330488	78.05526733	25.15652275	67.10668182	57.1793251	33.453125	69.72993469	729.4879761	5036.27301
92.40625	-1.752866983	12.51303482	24.15423203	77.52311707	46.44989014	-1.814050436	-0.728990257	0.401857764	77.00033569	27.48594475	67.10668182	57.1793251	26.37349701	69.72993469	729.4879761	5036.57301
92.5625	-1.752866983	12.51303482	24.15423203	154.5945435	70.69857788	-1.810537577	-0.726195812	0.401094019	73.48390198	33.71816635	113.7370224	57.48807907	30.40021324	68.66963196	729.4879761	5037.14301
92.4375	-1.752866983	12.51303482	24.15423203	120.0331039	32.77943802	-1.809666872	-0.725561619	0.400936574	70.97843933	36.84222794	113.7370224	57.48807907	30.40021324	68.66963196	729.4879761	5037.27801
92.28125	-1.752866983	12.51303482	24.15423203	120.0331039	32.77943802	-1.808416843	-0.724684179	0.400728494	67.85760498	38.68805313	90.65035248	57.48807907	30.40021324	68.66963196	729.4879761	5037.46801
92.65625	-1.752866983	12.51303482	24.15423203	65.97925568	36.45124435	-1.790182352	-0.71746856	0.400779605	64.0114975	42.51593399	90.65035248	54.04642868	28.57201958	68.02222443	729.4879761	5039.20801
92.3125	-1.910173655	13.18681335	27.73922539	151.0166626	34.51358795	-2.04997921	-0.82159853	0.400783837	74.84651947	29.52702522	57.67392731	53.89984894	28.02108383	72.94889069	729.4879761	5039.77301
92.65625	-1.910173655	13.18681335	27.73922539	147.1387329	36.87444305	-2.039945602	-0.81818217	0.4010804	83.9013443	26.67768478	57.21117401	53.5587883	27.74510574	73.91786194	729.4879761	5040.64801
92.59375	-1.910173655	13.18681335	27.73922539	139.3863525	41.64978409	-1.989626169	-0.815177977	0.409714133	68.58286285	38.70167542	56.70717621	57.85697937	28.81623459	73.47216034	729.4879761	5041.47301
92.5625	-1.910173655	13.18681335	27.73922539	64.52780151	38.54569244	-1.985716105	-0.814084351	0.409970164	68.18726349	39.54398727	56.70717621	57.85697937	28.81623459	73.47216034	729.4879761	5041.79301
92.40625	-1.910173655	13.18681335	27.73922539	143.9412079	45.48811722	-1.979711771	-0.81246239	0.410394281	66.34114075	40.97206497	61.1419754	59.93396378	29.87062073	75.88524628	729.4879761	5042.28301
92.3125	-1.910173655	13.18681335	27.73922539	68.32527161	41.52217865	-1.975656271	-0.811405063	0.410701543	65.54994202	41.58506775	61.1419754	59.93396378	29.87062073	75.88524628	729.4879761	5042.61301
92.3125	-1.910173655	13.18681335	27.73922539	149.2417297	42.49845505	-1.969702482	-0.809915781	0.411186874	64.38511658	41.97330475	63.76443863	58.40967941	29.93918419	71.82056427	729.4879761	5043.09301
92.375	-1.487360954	15.8730154	25.99904823	149.6040039	41.03087616	-1.843680859	-0.756938875	0.410558522	63.70381165	42.6226387	63.85730362	56.91946411	27.64035416	70.45075226	729.4879761	5043.88301
92.59375	-1.487360954	15.8730154	25.99904823	149.6304169	63.98234558	-1.833731651	-0.754923224	0.411686868	89.02215576	24.82277489	95.3453598	55.65644073	26.79938316	72.38757324	729.4879761	5044.71301
92.4375	-1.487360954	15.8730154	25.99904823	95.55558777	36.93990326	-1.816163778	-0.753873408	0.415091097	86.18702698	26.16457367	70.46185303	55.65644073	26.79938316	71.97608948	729.4879761	5045.19801
92.375	-1.487360954	15.8730154	25.99904823	95.55558777	36.93990326	-1.811769009	-0.753109038	0.415676087	82.82443237	30.067379	70.46185303	58.34676361	27.55875778	71.97608948	729.4879761	5045.56301
92.34375	-1.487360954	15.8730154	25.99904823	139.186264	38.54507065	-1.791856527	-0.749676764	0.418379903	65.4620285	41.94833374	59.41167068	58.22733688	27.57496452	66.59012604	729.4879761	5047.23801
92.4375	-1.405537248	14.79654789	22.90258026	141.7449951	37.43400574	-1.573633432	-0.658875108	0.418696702	78.03329468	26.93424034	59.2177124	58.22733688	27.17080879	69.02220154	729.4879761	5048.10301
92.46875	-1.405537248	14.79654789	22.90258026	137.368454	39.13220978	-1.564139843	-0.657389998	0.420288503	84.36286926	26.34393692	59.31142426	60.0043602	28.34791756	69.49500275	729.4879761	5049.00801
92.375	-1.405537248	14.79654789	22.90258026	131.201004	40.9364357	-1.557352304	-0.656052887	0.421261698	68.86857605	39.35100555	60.7007637	60.05615616	36.0669632	61.7339859	729.4879761	5049.87801
92.46875	-1.405537248	14.79654789	22.90258026	133.9103241	39.30514526	-1.55146575	-0.654753745	0.4220227	66.71475983	41.51468658	60.08617783	60.05615616	28.3966198	59.62280273	729.4879761	5050.73801
92.3125	-2.214283228	11.4285717	27.86806107	134.2749786	37.71679688	-1.879239559	-0.794920147	0.423000962	65.17632294	42.12769318	58.58328247	59.17080307	28.89109421	65.11505127	729.4879761	5051.70801
92.4375	-2.214283228	11.4285717	27.86806107	127.3919754	37.93098831	-1.845894814	-0.79298383	0.429593176	89.68148804	24.50037766	57.11807251	58.90590668	27.64631844	71.6479187	729.4879761	5052.72301
92.5	-2.214283228	11.4285717	27.86806107	120.0268631	40.14476013	-1.842820406	-0.791183174	0.429332763	70.14328766	38.18629456	57.54827881	64.23712158	35.40068436	73.33128357	729.4879761	5053.64801
92.46875	-2.214283228	11.4285717	27.86806107	119.3042374	46.11019897	-1.841876507	-0.789597869	0.428692073	73.28610229	37.30311584	63.20119476	68.30099487	35.00017548	74.00475311	729.4879761	5054.48301
92.28125	-2.214283228	11.4285717	27.86806107	119.3042374	46.11019897	-1.842609882	-0.788241744	0.427785486	67.50595856	41.66226196	84.97318268	66.91228485	34.94905472	66.43822479	729.4879761	5055.29301
92.25	-1.760791898	13.79310322	26.74555779	102.2312469	53.14769745	-1.777974844	-0.754388809	0.424296677	64.78072357	42.86330414	84.97318268	65.11670685	30.91919708	66.08029938	729.4879761	5056.97301
92.5	-1.760791898	13.79310322	26.74555779	157.7179718	53.16996765	-1.790483952	-0.753291369	0.420719415	91.02212524	24.14846992	75.24364471	60.84793854	30.63599777	67.435112	729.4879761	5058.88801
92.28125	-1.760791898	13.79310322	26.74555779	161.3090057	52.5890274	-1.798446178	-0.753421962	0.418929398	72.03337097	38.60858917	75.00547028	60.04652023	28.99007988	63.26899338	729.4879761	5059.77301
92.5625	-1.760791898	13.79310322	26.74555779	162.9124451	74.74997711	-1.807821274	-0.753942609	0.417044878	69.65977478	40.94028091	107.1663589	58.24900436	28.99007988	61.91234589	729.4879761	5060.65801
92.25	-1.760791898	13.79310322	26.74555779	107.84375	37.34999847	-1.811822176	-0.754246056	0.416291446	69.0004425	41.44203949	80.95772552	55.41140366	27.58921623	61.91234589	729.4879761	5060.99801
92.40625	-1.538576365	14.59854031	24.73489761	107.84375	37.34999847	-1.684227228	-0.698158801	0.414527685	71.81359863	35.96585464	80.95772552	55.41140366	27.58921623	67.32431793	729.4879761	5061.58301
92.3125	-1.538576365	14.59854031	24.73489761	136.1556244	48.65534973	-1.769862175	-0.701020956	0.396087885	72.51688385	36.81270981	60.23390579	58.8915329	28.99062538	69.12778473	729.4879761	5063.47801
92.34375	-1.538576365	14.59854031	24.73489761	69.42378235	43.2399559	-1.773679733	-0.701519668	0.395516545	69.57186127	38.5904274	60.23390579	58.8915329	28.99062538	69.12778473	729.4879761	5063.78301
92.5	-1.538576365	14.59854031	24.73489761	141.9384003	42.31054688	-1.780242443	-0.702408493	0.394557774	68.75868988	40.25688934	63.37353897	59.52101135	31.53297806	67.51525879	729.4879761	5064.31301
92.40625	-1.538576365	14.59854031	24.73489761	145.6958313	43.15617752	-1.792661428	-0.703907371	0.392660528	67.46200562	41.54193115	65.42567444	59.45763779	31.53297806	67.24402618	729.4879761	5065.16801
92.34375	-1.270483971	17.56954575	24.58166885	145.437851	43.03106308	-1.792067051	-0.701196551	0.391278088	85.68153381	23.75115204	65.66619873	59.45763779	34.33705521	71.09828949	729.4879761	5066.05301
92.5	-1.270483971	17.56954575	24.58166885	141.3546753	45.75248718	-1.797403097	-0.703120112	0.391186655	83.85739136	28.80049896	65.95765686	61.37682724	34.49383926	70.0089798	729.4879761	5066.94801
92.53125	-1.270483971	17.56954575	24.58166885	139.4325256	48.66499329	-1.80715394	-0.705255985	0.390257835	68.69275665	39.5394516	69.76287079	61.97835159	32.58184433	63.49202728	729.4879761	5067.79301
92.5625	-1.270483971	17.56954575	24.58166885	142.09375	46.70454407	-1.816618204	-0.707713842	0.389577657	67.33013916	41.33987045	69.69741821	61.97835159	32.58184433	58.02856064	729.4879761	5068.64301
92.5	-1.603353143	13.11475372	23.15639496	143.1880035	42.34367752	-1.707879543	-0.669412971	0.391955614	86.67053223	26.52783775	65.43523407	58.9031868	30.77454185	68.89720917	729.4879761	5069.58801
92.34375	-1.603353143	13.11475372	23.15639496	135.4401703	43.93232346	-1.717562914	-0.672329962	0.391444147	71.28612518	37.03520966	64.47265625	61.83952332	29.96708107	70.50727844	729.4879761	5070.62301
92.34375	-1.603353143	13.11475372	23.15639496	130.1825409	69.84233093	-1.725489378	-0.674700916	0.39102003	70.12130737	39.09899139	75.90401459	63.3094101	33.83364105	68.40219116	729.4879761	5071.50301
92.46875	-1.548273087	15.7273922	26.81550026	92.32421875	50.66875076	-2.003409863	-0.78671515	0.392688066	65.9235611	41.96649551	75.90401459	61.09327316	31.94426537	61.98169327	729.4879761	5073.39301
92.59375	-1.548273087	15.7273922	26.81550026	147.4723358	48.49482727	-2.010162592	-0.788499177	0.392256409	78.53878021	27.62897682	71.87451935	61.09327316	31.94426537	69.99372864	729.4879761	5074.16301
92.625	-1.548273087	15.7273922	26.81550026	145.6875	51.24990845	-2.043392658	-0.790351808	0.386784107	77.19813538	33.67276001	72.15697479	61.50950241	37.13107681	69.79530334	729.4879761	5075.13801
93.28125	-1.548273087	15.7273922	26.81550026	146.0592346	52.18229294	-2.049460888	-0.791604579	0.386250138	67.57189178	40.15018463	74.36842346	61.21072769	30.8203125	64.04493713	729.4879761	5075.99801
93.40625	-1.548273087	15.7273922	26.81550026	151.2439423	48.52661896	-2.054414988	-0.792505384	0.385757208	65.94554138	41.47381973	72.61898041	61.21072769	28.62890625	61.14941025	729.4879761	5076.85301
93.46875	-1.387702346	15.56420231	23.7850914	149.3950958	46.03868866	-1.846256018	-0.703662217	0.381129265	73.08830261	28.37820816	70.14445496	58.0927887	27.59375	69.34372711	729.4879761	5077.78801
93.375	-1.387702346	15.56420231	23.7850914	142.7042999	45.47984314	-1.849862814	-0.704409599	0.380790174	83.59365082	24.72514725	66.64053345	57.99170303	34.66304398	70.86777496	729.4879761	5078.76801
93.625	-1.387702346	15.56420231	23.7850914	133.8437805	46.7809906	-1.853138208	-0.704998434	0.380434901	66.23124695	38.66762161	66.18010712	60.50479507	31.28474236	67.39728546	729.4879761	5079.64301
93.3125	-1.387702346	15.56420231	23.7850914	134.0878143	45.62421799	-1.856075525	-0.705494344	0.380100012	64.1213913	41.09466553	65.66139984	59.78207779	30.76253319	64.22720337	729.4879761	5080.48801
93.375	-1.221612334	16.50618935	22.2055645	132.4733734	42.625	-1.723035097	-0.658991098	0.382459462	65.90158844	37.16007996	64.70877838	59.78207779	30.76253319	68.56147766	729.4879761	5081.36801
93.53125	-1.221612334	16.50618935	22.2055645	129.8381348	44.86265182	-1.725534439	-0.659071505	0.381952107	70.05537415	26.85931587	73.19829559	59.68229294	31.48539162	71.61914063	729.4879761	5082.30801
93.5	-1.722265244	13.59003353	25.77520752	125.8264771	42.37291718	-2.015806675	-0.764134586	0.379071355	61.30823898	41.19683456	63.59391785	59.47493362	29.07368088	67.70191956	729.4879761	5084.89801
93.375	-1.722265244	13.59003353	25.77520752	122.0763855	42.53125	-2.017404795	-0.763892233	0.378650934	62.78074265	27.39966965	61.76712418	59.57057571	34.8960228	73.76584625	729.4879761	5085.83801
93.59375	-1.722265244	13.59003353	25.77520752	115.2308807	43.78106308	-2.018697977	-0.763979793	0.378451765	63.90160751	37.81622314	60.30113602	63.55176926	35.35884857	72.98052979	729.4879761	5086.72301
93.59375	-1.722265244	13.59003353	25.77520752	114.6335907	47.71201706	-2.020294905	-0.764335394	0.378328621	58.73683929	40.86989975	64.42876434	63.8197403	38.53808594	71.7660675	729.4879761	5087.54801
93.375	-1.722265244	13.59003353	25.77520752	119.98172	49.61647797	-2.022329807	-0.764944494	0.378249139	57.52806854	41.76670074	69.66822815	63.15375137	33.14419174	67.93333435	729.4879761	5088.35301
93.59375	-1.551795125	15.8730154	27.12535477	128.7385254	51.80653	-2.120038509	-0.806049585	0.380205154	57.37422562	41.96195602	72.82404327	59.82650375	37.10089111	64.91156006	729.4879761	5089.18801
93.59375	-1.551795125	15.8730154	27.12535477	141.1191406	50.06874847	-2.123488188	-0.80748558	0.380263746	60.09946823	27.42691422	71.98336792	59.82650375	28.51704597	69.78018951	729.4879761	5090.06801
93.375	-1.551795125	15.8730154	27.12535477	145.6782532	51.2497406	-2.128040075	-0.809497237	0.380395681	57.55005264	28.34187889	71.82381439	59.63206863	29.65279961	70.18074036	729.4879761	5090.99801
93.65625	-1.551795125	15.8730154	27.12535477	149.3195953	51.31212616	-2.133230209	-0.811845422	0.380570948	55.3962326	40.07071686	72.82279205	58.87312317	29.07744598	66.42204285	729.4879761	5091.86801
92.4375	-1.551795125	15.8730154	27.12535477	152.9516144	47.32578278	-2.161772251	-0.814509034	0.376778364	54.86876678	41.45338821	71.2833252	58.87312317	27.15725327	64.0670929	729.4879761	5092.71801
92.3125	-1.487207055	16.50618935	27.03334999	155.1394501	42.37408066	-2.161635637	-0.815068543	0.377061009	58.91266632	23.83742523	65.80967712	54.5370369	27.15725327	71.48262024	729.4879761	5093.62301
92.5625	-1.487207055	16.50618935	27.03334999	145.7515564	44.21504974	-2.170100212	-0.819571912	0.37766546	60.25330734	31.49091148	63.68266296	55.01073456	27.5506134	72.64894104	729.4879761	5094.56301
92.53125	-1.487207055	16.50618935	27.03334999	141.0134735	45.33416367	-2.178546906	-0.824584365	0.378502011	53.30834579	39.31240845	65.1875	57.95557404	29.29528427	72.27474976	729.4879761	5095.40301
92.5625	-1.487207055	16.50618935	27.03334999	140.733551	46.31369019	-2.187837362	-0.830420256	0.37956214	53.52812576	40.63604736	66.35041809	57.20475388	33.71337891	71.34869385	729.4879761	5096.22801
92.3125	-1.414670467	16.52892494	25.75025368	139.7102661	44.55361176	-2.07412529	-0.797353208	0.38442865	60.07748795	28.86407089	66.90568542	58.22821808	29.15663338	74.40577698	729.4879761	5097.04801
92.5625	-1.414670467	16.52892494	25.75025368	140.2683258	47.87009048	-2.085029125	-0.804422259	0.385808647	63.98952103	32.42631531	68.37976074	58.5933609	29.60761642	73.52818298	729.4879761	5097.88301
92.375	-1.414670467	16.52892494	25.75025368	139.3642273	49.80965805	-2.096659422	-0.811878026	0.387224555	54.01163483	39.15121078	69.0617218	58.80928421	30.20140839	68.83770752	729.4879761	5098.70301
92.59375	-1.414670467	16.52892494	25.75025368	145.3968506	48.56714249	-2.108972788	-0.819631457	0.388640136	52.51714706	40.5656662	70.75505829	56.73469543	30.33814049	62.64129639	729.4879761	5099.50801
92.59375	-2.010094881	13.0718956	28.93588448	146.9636536	43.4131813	-2.370832443	-0.930832863	0.392618567	52.91274643	39.64615631	67.21150208	56.73469543	30.33814049	68.54847717	729.4879761	5100.37301
92.40625	-2.010094881	13.0718956	28.93588448	143.4144897	45.61920166	-2.461999655	-0.942072809	0.382645398	66.78069305	32.39225769	77.3061142	56.89081192	29.50698853	73.68972015	729.4879761	5101.34301
91.5	-2.010094881	13.0718956	28.93588448	130.490387	51.05894852	-2.501755476	-0.971238256	0.388222694	52.36330414	41.35349274	69.53691101	65.00428009	33.4667511	70.50106049	729.4879761	5103.83801
91.5	-2.010094881	13.0718956	28.93588448	140.5056458	53.12316132	-2.4902668	-0.980688214	0.393808484	51.81385803	41.72810364	74.80245209	64.38652039	36.21105957	68.98306274	729.4879761	5104.63801
90.53125	-1.836577892	15.58441544	31.51965714	154.5464935	52.32591629	-2.722347498	-1.078894377	0.3963103	75.08827209	30.70308685	75.9630661	64.38652039	31.62048149	72.06941223	729.4879761	5105.47801
90.53125	-1.836577892	15.58441544	31.51965714	159.4584503	54.77243805	-2.731046677	-1.089664102	0.398991376	63.06645584	35.20526886	77.05896759	62.63371277	35.58769989	71.90220642	729.4879761	5106.35801
90.5625	-1.836577892	15.58441544	31.51965714	163.5783691	65.83998871	-2.737725735	-1.099644899	0.401663631	56.56105423	40.12747955	78.16382599	60.12850952	33.71537018	67.16220093	729.4879761	5107.19801
90.5	-1.836577892	15.58441544	31.51965714	87.53749847	56.625	-2.73985672	-1.103371739	0.402711481	55.59403229	40.94709015	78.16382599	60.12850952	27.74292374	67.16220093	729.4879761	5107.51801
90.46875	-1.836577892	15.58441544	31.51965714	167.8584137	74.81884003	-2.742848158	-1.109146237	0.40437755	55.11051941	41.33987045	106.746254	60.12850952	27.6336441	64.19168091	729.4879761	5108.02301
90.4375	-2.046883106	13.15789509	29.65931129	120.2511292	80.55249786	-2.562999249	-1.053332567	0.410976529	60.8247261	35.2643013	78.59365845	55.54083633	25.9534893	69.53922272	729.4879761	5108.98301
89.53125	-2.046883106	13.15789509	29.65931129	111.9738617	39.95249557	-2.5657022	-1.060382009	0.413291156	70.34107971	34.03375244	78.59365845	55.54083633	25.5747776	71.50009155	729.4879761	5109.78801
89.28125	-2.046883106	13.15789509	29.65931129	142.477951	41.97265625	-2.586653948	-1.06730485	0.412619889	58.73683929	39.88681793	59.80760574	57.50357819	27.40796471	72.32308197	729.4879761	5110.73801
89.40625	-2.046883106	13.15789509	29.65931129	145.502533	41.69039917	-2.586753607	-1.072082043	0.414450765	56.84675598	41.71902466	61.95909119	57.76469421	28.23172569	71.04521179	729.4879761	5111.56801
89.3125	-2.046883106	13.15789509	29.65931129	146.015274	39.7890625	-2.585442543	-1.075839996	0.41611445	55.44018555	42.33884048	61.25241852	56.52132416	27.65808868	70.72453308	729.4879761	5112.39301
89.3125	-1.866817951	15.40436459	31.66849136	144.390625	37.90699005	-2.770446301	-1.15184319	0.415760875	54.69293976	42.15720749	59.81066132	54.24128723	27.15110588	72.24193573	729.4879761	5113.23301
89.34375	-1.866817951	15.40436459	31.66849136	143.1137543	37.17578125	-2.765939713	-1.154182434	0.417284012	69.26417542	32.35593414	57.9576416	54.43789673	27.64720917	76.06380463	729.4879761	5114.08301
89.3125	-1.866817951	15.40436459	31.66849136	138.0720367	37.74985504	-2.686973333	-1.155523777	0.430046618	68.23122406	34.87606812	56.99129868	57.91588211	28.93789101	75.10203552	729.4879761	5114.91301
88.46875	-1.866817951	15.40436459	31.66849136	138.1478119	40.91360474	-2.681394815	-1.156107545	0.43115902	58.16542053	40.77908325	60.29549026	61.03956985	30.6276722	79.0927887	729.4879761	5115.70301
88.65625	-1.866817951	15.40436459	31.66849136	140.3200226	42.37074661	-2.676159143	-1.156062484	0.431985706	56.01160431	42.36835861	63.87091446	59.57318115	30.84802055	74.71778107	729.4879761	5116.49301
88.3125	-2.105136633	14.54545498	33.72012711	141.7813416	42.7299118	-2.849307537	-1.230285525	0.431784034	56.84675598	40.17515945	63.49169159	57.30104828	29.71757126	75.71058655	729.4879761	5117.25801
88.375	-2.105136633	14.54545498	33.72012711	140.2988586	67.58061981	-2.845917225	-1.228981495	0.431840211	80.62666321	31.10267639	74.75608826	55.36196136	28.68561172	79.18497467	729.4879761	5118.04801
88.625	-2.105136633	14.54545498	33.72012711	91.21129608	42.09244919	-2.843380928	-1.227016568	0.43153435	61.92361832	39.24429703	74.75608826	59.02618408	29.75124931	80.19558716	729.4879761	5118.83801
88.625	-2.105136633	14.54545498	33.72012711	135.1327667	42.74977112	-2.84089613	-1.221538186	0.429983407	58.45113754	42.5931282	62.85221863	59.42559433	29.95145035	71.68270874	729.4879761	5120.35801
88.625	-1.598683119	17.5182476	30.8414402	138.8782501	41.71722031	-2.592086554	-1.1141541	0.429829061	56.78082275	43.06536484	62.00561523	57.5424118	29.24293137	72.4656601	729.4879761	5121.13301
87.5	-1.598683119	17.5182476	30.8414402	142.2841187	39.14928818	-2.592400312	-1.110521674	0.42837584	66.51696014	33.17327118	60.64211273	57.75204086	28.24979401	76.94420624	729.4879761	5121.96801
87.53125	-1.598683119	17.5182476	30.8414402	139.438797	45.07788086	-2.636805534	-1.106573939	0.419664592	68.75868988	38.37927628	59.67338562	61.48468018	33.13494492	78.88167572	729.4879761	5122.80801
87.34375	-1.598683119	17.5182476	30.8414402	66.77015686	41.46484375	-2.637139797	-1.104994535	0.419012487	59.48408508	40.66329193	59.67338562	61.48468018	27.70438194	75.97283936	729.4879761	5123.12301
87.5625	-1.598683119	17.5182476	30.8414402	143.3463593	50.05747604	-2.637531996	-1.102608204	0.418045431	57.35224915	42.1095314	64.57134247	63.67780685	33.73906326	75.97283936	729.4879761	5123.58301
87.34375	-1.598683119	17.5182476	30.8414402	71.265625	44.40374756	-2.637734652	-1.100949883	0.417384625	56.97862244	42.69529343	64.57134247	63.67780685	28.81951523	73.92926788	729.4879761	5123.89801
87.59375	-1.598683119	17.5182476	30.8414402	150.5715027	44.86997604	-2.637931824	-1.098586917	0.416457653	56.16545105	43.0676384	67.54272461	62.72146606	34.83566666	73.92926788	729.4879761	5124.34301
87.59375	-2.224010468	14.30274105	35.02980423	154.5683441	42.95867538	-3.007336378	-1.242907286	0.413291752	68.05540466	30.98007584	67.26016235	62.65909195	30.79647446	79.73577881	729.4879761	5125.13301
87.4375	-2.224010468	14.30274105	35.02980423	152.3859863	46.52968597	-3.009391308	-1.237793326	0.411310196	63.13239288	39.79146576	66.68688202	63.5656662	33.58937454	80.47011566	729.4879761	5125.94801
87.46875	-2.224010468	14.30274105	35.02980423	145.546875	52.43548965	-3.009177208	-1.232946515	0.409728795	60.42912292	41.01066208	68.14611816	67.88910675	32.30894089	82.03820801	729.4879761	5126.70801
87.5625	-2.224010468	14.30274105	35.02980423	75.29566956	48.09274673	-3.009054899	-1.230980396	0.409092039	59.04453278	41.75762177	68.14611816	67.88910675	32.30894089	76.23784637	729.4879761	5127.01301
88.46875	-2.224010468	14.30274105	35.02980423	151.3283386	72.45708466	-3.008832455	-1.228155136	0.408183307	58.58300018	42.28662109	84.75233459	68.00318146	33.06120682	76.23784637	729.4879761	5127.44801
88.53125	-2.224010468	14.30274105	35.02980423	100.0455399	78.60630035	-3.00836134	-1.223673344	0.406757444	57.5720253	42.85649109	84.75233459	65.04705048	32.78539276	65.38660431	729.4879761	5128.14301
88.4375	-2.044288158	15.42416477	34.72365189	99.59515381	54.89889145	-3.000597954	-1.207285404	0.40234828	66.01147461	33.60010529	84.75233459	62.13818741	35.02192307	70.51586914	729.4879761	5129.11301
88.3125	-2.044288158	15.42416477	34.72365189	168.151413	54.11904907	-2.999994993	-1.20358479	0.401195586	71.70370483	29.65870476	77.63655853	60.95664215	30.46601486	75.04798889	729.4879761	5129.85801
88.375	-2.044288158	15.42416477	34.72365189	163.9465332	58.17404556	-3.011472225	-1.200094461	0.398507565	63.76974106	37.11920929	76.18924713	62.52226639	30.48516655	75.38871002	729.4879761	5130.72301
88.5625	-2.044288158	15.42416477	34.72365189	87.50130463	54.95524597	-3.010747433	-1.19907999	0.398266554	62.95656967	39.05131531	76.18924713	62.52226639	30.48516655	75.38871002	729.4879761	5131.02301
88.5625	-2.044288158	15.42416477	34.72365189	164.2853546	71.96589661	-3.009211779	-1.197604775	0.397979558	59.24233246	40.64058685	99.06556702	60.89080811	34.70101166	70.14584351	729.4879761	5131.52801
88.46875	-2.044288158	15.42416477	34.72365189	110.727066	74.55323029	-3.005658627	-1.195674062	0.397807658	57.63795471	41.72583389	95.11048126	58.63989639	28.5234375	69.92245483	729.4879761	5132.39301
